timestamp,latitude,longitude,altitude,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,attitude_x,attitude_y,attitude_z,attitude_w,acc_bias_x,acc_bias_y,acc_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z
1532016959.169363021850586,47.511521783554294,6.793231434106129,414.592548377290939,0.000058216318249,0.000024567976191,-0.000451623969352,0.000160724286011,0.000901893113190,-0.007133072412202,0.009766914222129,0.014160436663950,0.000173892908771,0.999852018641419,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.179444074630737,47.511521783625916,6.793231434126021,414.592472997845277,0.000059714777151,0.000032531967457,-0.000527003777045,0.000136557939365,0.000678098865773,-0.007821676726945,0.009739747273398,0.014112127065282,0.000188374074122,0.999852964044190,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.189402103424072,47.511521783667746,6.793231434137160,414.592391848603711,0.000060554028921,0.000037182796609,-0.000608152553265,0.000031999872168,0.000255987437402,-0.008476483863801,0.009729371762419,0.014031276683133,0.000215696282540,0.999854197408234,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.199382066726685,47.511521783667490,6.793231434135894,414.592303971104457,0.000060458435571,0.000037154557802,-0.000696029424944,-0.000051156926554,-0.000261646537647,-0.009134176418996,0.009732129592049,0.013952824338210,0.000268014823397,0.999855255781878,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1532016959.209430932998657,47.511521750296033,6.793231466326577,414.594786920342358,0.002485446045581,-0.003673353444464,0.001786920038011,0.000261594746393,-0.001297655529387,-0.009494180711244,0.009749082307319,0.013914097517384,0.000339462416427,0.999855608600417,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.219356060028076,47.511521750173600,6.793231466353263,414.594689876145651,0.002487456414340,-0.003686965561829,0.001689876247943,0.000143512161094,-0.001445305306236,-0.010060992694619,0.009754696713427,0.013859608832866,0.000369049196723,0.999856300144035,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.249295949935913,47.511521749888850,6.793231466267595,414.594368770503593,0.002481002809206,-0.003718626895737,0.001368769149132,-0.000574616293651,-0.000669688035762,-0.011389126180240,0.009653366531683,0.013712643498473,0.000414083347696,0.999859292329611,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.259360074996948,47.511521749845912,6.793231466165165,414.594251545063230,0.002473286550115,-0.003723399945984,0.001251544725120,-0.000958802467441,-0.000278839574567,-0.011906376071765,0.009588432330158,0.013691800158019,0.000456500378601,0.999860184316431,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.269303083419800,47.511521749829136,6.793231466014137,414.594130432217582,0.002461909355272,-0.003725265706007,0.001130430359656,-0.001329678917600,-0.000096451271676,-0.012455338273200,0.009561746552174,0.013662102550831,0.000451709704181,0.999860848275952,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.279359102249146,47.511521749817994,6.793231465810469,414.594002261997048,0.002446566585961,-0.003726506004017,0.001002259656454,-0.001721781023074,-0.000150226470496,-0.013036002858428,0.009528823679740,0.013614213093559,0.000435810795616,0.999861822848574,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.289387941360474,47.511521749793914,6.793231465557490,414.593869661712404,0.002427509323221,-0.003729181954255,0.000869659353958,-0.002078711242963,-0.000383424575040,-0.013407796074558,0.009467840192873,0.013530217308286,0.000476102940000,0.999863523960977,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.299488067626953,47.511521749749029,6.793231465257666,414.593732154246823,0.002404922911903,-0.003734174517039,0.000732152209155,-0.002393789540154,-0.000605189359424,-0.013821001105807,0.009431058299217,0.013421197952740,0.000522374069876,0.999865317785451,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.309391021728516,47.511521749688583,6.793231464920945,414.593592316874663,0.002379557000335,-0.003740894571495,0.000592316278909,-0.002729108396704,-0.000751992424342,-0.014420254748175,0.009395426567018,0.013333737972367,0.000537395775103,0.999866815429480,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.319422960281372,47.511521749621458,6.793231464541149,414.593444907659091,0.002350946242829,-0.003748357859350,0.000444905833423,-0.002974825564914,-0.000735912992048,-0.014967972603682,0.009355195042612,0.013270177512606,0.000552959109318,0.999868029767290,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.329391002655029,47.511521749566924,6.793231464143336,414.593292852021364,0.002320978196875,-0.003754420368564,0.000292850285041,-0.003037999186634,-0.000480476141741,-0.015540635342004,0.009361553477881,0.013199072285381,0.000588162459757,0.999868891341363,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.339375019073486,47.511521749538097,6.793231463743434,414.593134083632265,0.002290852858763,-0.003757626134410,0.000134081587936,-0.002996714068769,-0.000161703460532,-0.016263939180134,0.009380991162980,0.013130159471627,0.000616968161512,0.999869599131475,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.349338054656982,47.511521749540172,6.793231463341177,414.592969560248491,0.002260549900271,-0.003757396297112,-0.000030440289247,-0.003086363370476,0.000207841466650,-0.016762516623249,0.009365809372591,0.013085991546054,0.000641956467714,0.999870304755545,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.359392881393433,47.511521749576879,6.793231462912951,414.592799249451446,0.002228290912776,-0.003753314359378,-0.000200751560501,-0.003330253910116,0.000604094500308,-0.017114003722313,0.009321022278879,0.013029187588504,0.000667460072341,0.999871448392998,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.369358062744141,47.511521749639513,6.793231462448772,414.592625210522954,0.002193323304282,-0.003746349703684,-0.000374790017888,-0.003687703368042,0.000793703582456,-0.017815306896716,0.009265980153886,0.012961564292050,0.000704717195643,0.999872813330058,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.379282951354980,47.511521749709004,6.793231461924241,414.592444830951024,0.002153809496685,-0.003738624603167,-0.000555170175298,-0.004274866116859,0.000763009207010,-0.018533747381439,0.009221894024040,0.012897097565680,0.000735501113491,0.999874032357628,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.389282941818237,47.511521749774246,6.793231461310429,414.592256681500885,0.002107569681924,-0.003731368098810,-0.000743319136276,-0.004973105654938,0.000688293048417,-0.019096080700743,0.009206565792664,0.012841964810867,0.000753106818114,0.999874870129369,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.399341106414795,47.511521749835048,6.793231460605196,414.592061134985670,0.002054443368924,-0.003724608754774,-0.000938867115082,-0.005590712920398,0.000655758139351,-0.019787351147854,0.009212345155063,0.012790276903694,0.000790104054845,0.999875450868284,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.409312009811401,47.511521749898328,6.793231459830471,414.591860532587702,0.001996081723029,-0.003717572387115,-0.001139468857977,-0.006115677879755,0.000755622029253,-0.020450074673091,0.009180579481670,0.012743983882819,0.000848993870453,0.999876285869699,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.419461011886597,47.511521749979401,6.793231458970074,414.591650322321811,0.001931266196280,-0.003708559024894,-0.001349679149258,-0.006657110275753,0.001020584568198,-0.020974745171024,0.009149524739993,0.012716888384764,0.000888272030455,0.999876881380724,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.429441928863525,47.511521750081442,6.793231458058843,414.591438082373827,0.001862621344227,-0.003697214120808,-0.001561919269139,-0.007098109252083,0.001252734428888,-0.021554437342421,0.009138026349523,0.012665173560140,0.000895519865567,0.999877636462231,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.439409971237183,47.511521750204906,6.793231457092809,414.591219605381355,0.001789848206643,-0.003683484635639,-0.001780397247432,-0.007503180520983,0.001501965973437,-0.022281246757406,0.009118280505049,0.012588066546375,0.000916234138035,0.999878771679977,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.449369907379150,47.511521750351775,6.793231456069924,414.590994498798125,0.001712792038025,-0.003667155900477,-0.002005501993097,-0.007970044913357,0.001776917531243,-0.022920799210869,0.009129770473866,0.012520495872568,0.000951438953646,0.999879482356807,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.459430932998657,47.511521750519456,6.793231454976570,414.590761005680122,0.001630427695495,-0.003648511279121,-0.002238994539982,-0.008402906641501,0.001929388776236,-0.023494458182396,0.009124512345052,0.012456631374880,0.000983821309176,0.999880296688002,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.470022916793823,47.511521750703729,6.793231453771218,414.590508523755375,0.001539626231269,-0.003628022529279,-0.002491477908064,-0.008742411172801,0.001939338789505,-0.024179966734597,0.009088313118486,0.012409525078516,0.001013692152723,0.999881182281278,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.479387044906616,47.511521750864731,6.793231452661182,414.590279697497408,0.001456004961920,-0.003610120268990,-0.002720303352682,-0.009117504527188,0.001884244158748,-0.024692804304223,0.009085861759219,0.012381434467338,0.001036670633604,0.999881529237650,-0.000000000106964,0.000000000166383,-0.000000000123947,-0.000000000073180,-0.000000000047940,-0.000000000001199
1532016959.489320993423462,47.511521765376749,6.793231433876477,414.592044286883038,0.000040916052875,-0.001996558036045,-0.000955714136126,-0.013552172969535,0.006529241920124,-0.020769309969755,0.009102234996213,0.012343327722700,0.001053687326476,0.999881833679271,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.499274969100952,47.511521765951542,6.793231432056124,414.591834474108566,-0.000096214627679,-0.001932647712230,-0.001165527862755,-0.014000773711716,0.006311923436463,-0.021387459029321,0.009101315525400,0.012287963739789,0.001070396625206,0.999882506224557,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.509254932403564,47.511521766512722,6.793231430168144,414.591617389714429,-0.000238439749274,-0.001870250336196,-0.001382610565645,-0.014501359469084,0.006192606718963,-0.022116248611262,0.009067021456081,0.012225318912718,0.001084651000276,0.999883570337869,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.519295930862427,47.511521767079813,6.793231428195309,414.591392827913751,-0.000387057405052,-0.001807197888465,-0.001607171707851,-0.015100807364551,0.006366392864447,-0.022612598450254,0.009043623110924,0.012145316232237,0.001100961274501,0.999884739386955,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.529274940490723,47.511521767669429,6.793231426153550,414.591164843843387,-0.000540867136166,-0.001741639190859,-0.001835157405979,-0.015725845147770,0.006772926576652,-0.023080452587897,0.009010414305253,0.012056815917244,0.001136591132798,0.999886070402315,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.539239883422852,47.511521768298230,6.793231424028257,414.590931916651471,-0.000700969627871,-0.001671722831665,-0.002068084895038,-0.016407302587263,0.007259538971906,-0.023668934868908,0.008975581084171,0.011996825940630,0.001182780105423,0.999887051692727,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.549266099929810,47.511521768977246,6.793231421789311,414.590692393697509,-0.000869633891351,-0.001596225234394,-0.002307607922746,-0.017237345593454,0.007800498325063,-0.024110409920155,0.008943208533032,0.011934124123948,0.001216604531674,0.999888051521740,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.559286117553711,47.511521769703840,6.793231419447039,414.590448337787109,-0.001046081861849,-0.001515437278194,-0.002551663405369,-0.017981748248649,0.008324813871425,-0.024603173585093,0.008903491584556,0.011860326500611,0.001224008157465,0.999889275018456,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.569330930709839,47.511521770471475,6.793231417009887,414.590197462708431,-0.001229677365929,-0.001430085986632,-0.002802539096952,-0.018573536797816,0.008669288504755,-0.025348117231948,0.008877314421847,0.011834378082754,0.001230636429891,0.999889807087775,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.579384088516235,47.511521771263297,6.793231414491673,414.589939626806199,-0.001419379352749,-0.001342044555595,-0.003060374503121,-0.019166244169072,0.008845890851319,-0.025946294162834,0.008872563580140,0.011825502165013,0.001272832684126,0.999889901444664,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.589376926422119,47.511521772062181,6.793231411904767,414.589678611068223,-0.001614256065606,-0.001253217442148,-0.003321389656598,-0.019837032916523,0.008932264720457,-0.026294151631545,0.008871680037613,0.011793579435949,0.001328188592464,0.999890214319783,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.599452018737793,47.511521772873394,6.793231409208425,414.589411425236733,-0.001817376771284,-0.001163021128600,-0.003588575496981,-0.020484325799259,0.008972546614685,-0.026744735162071,0.008849426077523,0.011739149439174,0.001352902938190,0.999891018902652,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.609409093856812,47.511521773678474,6.793231406464188,414.589142229455661,-0.002024105608670,-0.001073505210934,-0.003857771726820,-0.021039682991476,0.009007817417012,-0.027326611417477,0.008828025296021,0.011659274671234,0.001372449086915,0.999892116014032,0.000000004719546,-0.000000005592041,-0.000000004995590,0.000000008312978,0.000000006884099,0.000000000119147
1532016959.619349956512451,47.511521769757955,6.793231433018589,414.591116094162544,-0.000023710308928,-0.001509421489793,-0.001883906841701,-0.015682395905111,0.007671203066310,-0.022766506250675,0.008831144941098,0.011576642078413,0.001392613230517,0.999893020710520,-0.000000011996179,-0.000000001717892,-0.000000015175025,-0.000000002990674,-0.000000040434235,0.000000000727238
1532016959.629348993301392,47.511521770455502,6.793231430905315,414.590886132563980,-0.000182907405806,-0.001431861405398,-0.002113869036781,-0.016160090573980,0.007842308091265,-0.023230363234679,0.008834256829970,0.011504549673109,0.001405156680203,0.999893807750496,-0.000000011996179,-0.000000001717892,-0.000000015175025,-0.000000002990674,-0.000000040434235,0.000000000727238
1532016959.639249086380005,47.511521771164688,6.793231428751603,414.590652730372028,-0.000345150752108,-0.001353008209914,-0.002347270300180,-0.016616034865218,0.008087480620309,-0.023920963837842,0.008826921581666,0.011458366655893,0.001417417361940,0.999894385531288,-0.000000011996179,-0.000000001717892,-0.000000015175025,-0.000000002990674,-0.000000040434235,0.000000000727238
1532016959.649238109588623,47.511521771906104,6.793231426508361,414.590410808447700,-0.000514138528453,-0.001270571547013,-0.002589192703852,-0.017218660042477,0.008417969648306,-0.024516685894130,0.008807995996653,0.011417356829693,0.001430014537095,0.999895003601863,-0.000000011996179,-0.000000001717892,-0.000000015175025,-0.000000002990674,-0.000000040434235,0.000000000727238
1532016959.659275054931641,47.511521772684382,6.793231424167582,414.590161866500864,-0.000690473955753,-0.001184036015064,-0.002838135821754,-0.017918609569677,0.008825430408618,-0.025088669001097,0.008776814721236,0.011390616217177,0.001477425223508,0.999895513841447,-0.000000011996179,-0.000000001717892,-0.000000015175025,-0.000000002990674,-0.000000040434235,0.000000000727238
1532016959.669272899627686,47.511521773493321,6.793231421744310,414.589907384508251,-0.000873023881201,-0.001094090801860,-0.003092617439806,-0.018599246227787,0.009167490253414,-0.025818626678828,0.008762786957047,0.011372558681526,0.001514247866468,0.999895787333450,-0.000000011996179,-0.000000001717892,-0.000000015175025,-0.000000002990674,-0.000000040434235,0.000000000727238
1532016959.679276943206787,47.511521774329154,6.793231419220989,414.589646186945458,-0.001063110609029,-0.001001158131527,-0.003353813750449,-0.019402732936911,0.009411531238917,-0.026399520628961,0.008745289780990,0.011344778341006,0.001547042231199,0.999896205899080,-0.000000011996179,-0.000000001717892,-0.000000015175025,-0.000000002990674,-0.000000040434235,0.000000000727238
1532016959.689260959625244,47.511521775181983,6.793231416592060,414.589380091364660,-0.001261153028597,-0.000906333116937,-0.003619909092784,-0.020269160871745,0.009583833074630,-0.026904747149001,0.008712515936066,0.011287169448344,0.001615011698862,0.999897036503820,-0.000000011996179,-0.000000001717892,-0.000000015175025,-0.000000002990674,-0.000000040434235,0.000000000727238
1532016959.699348926544189,47.511521776054302,6.793231413827386,414.589105463365513,-0.001469421422214,-0.000809341632868,-0.003894538899104,-0.021021298403208,0.009645310884336,-0.027542260563696,0.008669671996326,0.011211383898396,0.001654750156013,0.999898196548269,-0.000000011996179,-0.000000001717892,-0.000000015175025,-0.000000002990674,-0.000000040434235,0.000000000727238
1532016959.709316968917847,47.511521781499496,6.793231433746118,414.591641517927826,0.000031095945686,-0.000203899745683,-0.001358484033434,-0.017450265743088,0.010935347666340,-0.021889165801972,0.008623684824663,0.011138237385677,0.001656757779797,0.999899408381485,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.719367980957031,47.511521782491386,6.793231431367060,414.591419553144306,-0.000148123250003,-0.000093614679530,-0.001580447805335,-0.018211654666581,0.011009719302674,-0.022278281423486,0.008601579713830,0.011053064060696,0.001677614149590,0.999900509156817,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.729382038116455,47.511521783488867,6.793231428895903,414.591193345056013,-0.000334280332951,0.000017293799911,-0.001806655991963,-0.018967498594575,0.011140839192145,-0.022899848284809,0.008607776154916,0.010983293791117,0.001702228364835,0.999901183050485,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.739464044570923,47.511521784507842,6.793231426307902,414.590958936487255,-0.000529239511433,0.000130591004242,-0.002041064543961,-0.019707179776709,0.011334291099260,-0.023600529007446,0.008622515911402,0.010936572143794,0.001722557150404,0.999901533355142,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.749317884445190,47.511521785523655,6.793231423685526,414.590723716750233,-0.000726788262071,0.000243537950246,-0.002276284127366,-0.020388610931887,0.011590162199215,-0.024141181108881,0.008614558070233,0.010863912870671,0.001753081578566,0.999902340977044,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.759263038635254,47.511521786572636,6.793231420952172,414.590480180249074,-0.000932697183018,0.000360171272734,-0.002519820804107,-0.021020283694090,0.011865144829554,-0.024834766792383,0.008586568885217,0.010775994222972,0.001818622098321,0.999903416034243,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.769284963607788,47.511521787652683,6.793231418112143,414.590227415740856,-0.001146642132794,0.000480260276800,-0.002772586157129,-0.021675096756759,0.012100112223372,-0.025607708822719,0.008524891492006,0.010725585052830,0.001863140692518,0.999904403809226,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.779228925704956,47.511521788746663,6.793231415201277,414.589970059781251,-0.001365923486375,0.000601897274748,-0.003029940430922,-0.022428320259181,0.012364381257065,-0.026153203231985,0.008479724459455,0.010650805769949,0.001898343295064,0.999905520987996,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.789263010025024,47.511521789871530,6.793231412155785,414.589705007942882,-0.001595346365544,0.000726970341998,-0.003294993776410,-0.023300392366764,0.012565261201654,-0.026677396359091,0.008458182701294,0.010528899860121,0.001939396447196,0.999906915744935,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.799259901046753,47.511521791008320,6.793231409001139,414.589435218769722,-0.001832992065069,0.000853367469220,-0.003564782455452,-0.024243528839955,0.012722026005388,-0.027297120009190,0.008407318843552,0.010418525843490,0.001981901099413,0.999908417494894,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.809269905090332,47.511521792165475,6.793231405712242,414.589159118553027,-0.002080751126886,0.000982028449954,-0.003840882123177,-0.025258761216877,0.012984453267508,-0.027867626482837,0.008378305026148,0.010327639749035,0.002031307970659,0.999909504730319,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.819282054901123,47.511521793345636,6.793231402286555,414.588877369053932,-0.002338814967915,0.001113248363162,-0.004122631887188,-0.026291374549396,0.013227682125499,-0.028413945274613,0.008365314016127,0.010236506614320,0.002039337079376,0.999910534276954,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.839365959167480,47.511521795790607,6.793231395015789,414.588295671276569,-0.002886536005563,0.001385100263380,-0.004704329057419,-0.028251908507881,0.013843936680571,-0.029512756876172,0.008306042153630,0.010087217932347,0.002017122663998,0.999912590636945,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.849349975585938,47.511521797055515,6.793231391211519,414.587999075498089,-0.003173119065994,0.001525743787710,-0.005000926113614,-0.029156462716505,0.014329799907038,-0.029901619816423,0.008276046603148,0.010023590833363,0.002046141629214,0.999913420243904,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.859411954879761,47.511521798370431,6.793231387261118,414.587695666189404,-0.003470710566135,0.001671945349915,-0.005304335702570,-0.029995219363341,0.014730399470281,-0.030406512429887,0.008236648720800,0.009964582383474,0.002083580394431,0.999914258028414,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.869429111480713,47.511521799711552,6.793231383217799,414.587387880378685,-0.003775301733321,0.001821063112424,-0.005612120722390,-0.030818678096835,0.015042073587622,-0.031045061520753,0.008160927410547,0.009913361794069,0.002114448981436,0.999915323228544,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.879395961761475,47.511521801075951,6.793231379086489,414.587076387578918,-0.004086521647096,0.001972766900697,-0.005923613255561,-0.031632327989854,0.015399597351516,-0.031460649791567,0.008100398062957,0.009855663525801,0.002134678879471,0.999916342797621,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
1532016959.889256954193115,47.511521802449451,6.793231374890875,414.586763889804615,-0.004402585546335,0.002125482582185,-0.006236112256468,-0.032471544197608,0.015574096735804,-0.031920192060623,0.008103644017998,0.009786351715437,0.002156148501099,0.999916951200135,-0.000000033934971,-0.000000008642551,-0.000000032798856,0.000000020534044,-0.000000120611002,0.000000003151601
